State	District	Year	GWL_mbgl
Telangana	WARANGAL RURAL	2022	5.78
Telangana	WARANGAL RURAL	2022	5.95
Telangana	WARANGAL RURAL	2023	7.69
Telangana	WARANGAL RURAL	2023	11.57
Telangana	WARANGAL RURAL	2021	3.63
Telangana	MEDAK	2021	3.65
Telangana	MEDAK	2021	4.06
Telangana	MEDAK	2021	3.75
Telangana	MEDAK	2022	2.8
Telangana	MEDAK	2022	4.71
Telangana	MEDAK	2022	4.57
Telangana	MEDAK	2022	2.05
Telangana	MEDAK	2023	4.28
Telangana	MEDAK	2023	4.13
Telangana	MEDAK	2023	3.87
Telangana	RANGA REDDY	2021	5.92
Telangana	RANGA REDDY	2021	7.89
Telangana	RANGA REDDY	2021	3.33
Telangana	RANGA REDDY	2022	9.93
Telangana	RANGA REDDY	2022	11.3
Telangana	RANGA REDDY	2022	3.56
Telangana	RANGA REDDY	2022	10.76
Telangana	RANGA REDDY	2023	10.83
Telangana	RANGA REDDY	2023	12.86
Telangana	RANGA REDDY	2023	9.34
Telangana	NAGARKURNOOL	2023	5.5
Telangana	NAGARKURNOOL	2023	9.85
Telangana	NAGARKURNOOL	2023	7.07
Telangana	MAHBUBNAGAR	2021	7.63
Telangana	MAHBUBNAGAR	2021	11.61
Telangana	MAHBUBNAGAR	2021	8.32
Telangana	MAHBUBNAGAR	2022	7.89
Telangana	MAHBUBNAGAR	2022	12.88
Telangana	MAHBUBNAGAR	2022	11.38
Telangana	MAHBUBNAGAR	2022	3.8
Telangana	MAHBUBNAGAR	2023	5.05
Telangana	NALGONDA	2021	4.89
Telangana	NALGONDA	2021	4.95
Telangana	NALGONDA	2021	5.51
Telangana	NALGONDA	2022	5.85
Telangana	NALGONDA	2022	6.98
Telangana	NALGONDA	2022	3.84
Telangana	NALGONDA	2022	4.52
Telangana	NALGONDA	2023	6
Telangana	NALGONDA	2023	4.5
Telangana	NALGONDA	2021	5.6
Telangana	NALGONDA	2021	4.45
Telangana	NALGONDA	2021	3.5
Telangana	NALGONDA	2022	4.61
Telangana	NALGONDA	2022	5.15
Telangana	NALGONDA	2022	4.4
Telangana	NALGONDA	2022	4.05
Telangana	NALGONDA	2023	5.62
Telangana	NALGONDA	2023	5.44
Telangana	YADADRI	2023	6.03
Telangana	NALGONDA	2021	5.83
Telangana	NALGONDA	2021	4.58
Telangana	NALGONDA	2021	3.53
Telangana	NALGONDA	2022	4.65
Telangana	NALGONDA	2022	5.13
Telangana	NALGONDA	2022	4.5
Telangana	NALGONDA	2022	4.22
Telangana	NALGONDA	2023	5.73
Telangana	NALGONDA	2023	5.67
Telangana	YADADRI	2023	5.74
Telangana	RANGA REDDY	2021	9.37
Telangana	RANGA REDDY	2021	7.6
Telangana	RANGA REDDY	2021	6.07
Telangana	RANGA REDDY	2022	8.54
Telangana	RANGA REDDY	2022	10.44
Telangana	RANGA REDDY	2022	8.43
Telangana	RANGA REDDY	2022	6.7
Telangana	RANGA REDDY	2023	7.84
Telangana	RANGA REDDY	2023	8.89
Telangana	RANGA REDDY	2023	9.62
Telangana	RANGA REDDY	2023	7.84
Telangana	NALGONDA	2021	7.2
Telangana	NALGONDA	2021	5.49
Telangana	NALGONDA	2021	5.96
Telangana	NALGONDA	2022	6.85
Telangana	NALGONDA	2022	7.26
Telangana	NALGONDA	2022	7.51
Telangana	NALGONDA	2022	7.15
Telangana	NALGONDA	2023	8.62
Telangana	NALGONDA	2023	8.2
Telangana	NALGONDA	2023	7.32
Telangana	MAHBUBNAGAR	2023	5.66
Telangana	NAGARKURNOOL	2023	5.66
Telangana	NAGARKURNOOL	2023	8.1
Telangana	NAGARKURNOOL	2023	6.81
Telangana	MAHBUBNAGAR	2021	3.36
Telangana	MAHBUBNAGAR	2021	3.96
Telangana	MAHBUBNAGAR	2021	3.52
Telangana	MAHBUBNAGAR	2022	4.16
Telangana	MAHBUBNAGAR	2022	7.1
Telangana	MAHBUBNAGAR	2022	6.38
Telangana	MAHBUBNAGAR	2022	3.74
Telangana	MEDAK	2021	4.65
Telangana	MEDAK	2021	1.88
Telangana	MEDAK	2021	0.91
Telangana	MEDAK	2022	4.1
Telangana	MEDAK	2022	7.2
Telangana	MEDAK	2022	1.86
Telangana	KHAMMAM	2022	9.08
Telangana	KHAMMAM	2022	5.24
Telangana	KHAMMAM	2022	7.84
Telangana	KHAMMAM	2023	8.53
Telangana	KHAMMAM	2023	6.35
Telangana	NALGONDA	2023	3.6
Telangana	NALGONDA	2021	4.11
Telangana	NALGONDA	2021	3.14
Telangana	NALGONDA	2021	2.56
Telangana	NALGONDA	2022	6.25
Telangana	NALGONDA	2022	1.67
Telangana	NALGONDA	2022	2.6
Telangana	NALGONDA	2023	8.59
Telangana	NALGONDA	2023	7.18
Telangana	NALGONDA	2021	2.73
Telangana	NALGONDA	2021	2.2
Telangana	NALGONDA	2021	2.7
Telangana	NALGONDA	2022	2.6
Telangana	NALGONDA	2022	3.51
Telangana	NALGONDA	2022	2.57
Telangana	NALGONDA	2022	2.42
Telangana	NALGONDA	2023	3.33
Telangana	NALGONDA	2023	4.2
Telangana	NALGONDA	2023	3.93
Telangana	MEDAK	2022	4.35
Telangana	MEDAK	2022	3.74
Telangana	MEDAK	2023	9.41
Telangana	MEDAK	2023	2.94
Telangana	MEDAK	2022	4.66
Telangana	MEDAK	2022	4.04
Telangana	MEDAK	2023	9.69
Telangana	MEDAK	2023	5.5
Telangana	MEDAK	2022	4.02
Telangana	MEDAK	2022	3.47
Telangana	MEDAK	2023	10.11
Telangana	MEDAK	2023	4.64
Telangana	MEDAK	2022	4.54
Telangana	MEDAK	2022	4.1
Telangana	MEDAK	2023	9.32
Telangana	MEDAK	2023	5.29
Telangana	RAJANNA SIRCILLA	2023	10.55
Telangana	NALGONDA	2023	5.31
Telangana	NALGONDA	2023	5.9
Telangana	KARIMNAGAR	2021	11.9
Telangana	KARIMNAGAR	2021	9.63
Telangana	KARIMNAGAR	2022	10.1
Telangana	KARIMNAGAR	2022	12.1
Telangana	KARIMNAGAR	2022	9.48
Telangana	KARIMNAGAR	2022	9.2
Telangana	KARIMNAGAR	2023	10.55
Telangana	KARIMNAGAR	2023	12.55
Telangana	KARIMNAGAR	2023	10.95
Telangana	NALGONDA	2022	5.32
Telangana	NALGONDA	2022	3.28
Telangana	NALGONDA	2023	5.35
Telangana	NALGONDA	2023	5.95
Telangana	NALGONDA	2022	5.33
Telangana	NALGONDA	2022	3.25
Telangana	HYDERABAD	2021	3.24
Telangana	HYDERABAD	2021	5.86
Telangana	HYDERABAD	2021	2.16
Telangana	HYDERABAD	2022	3.76
Telangana	HYDERABAD	2022	5.75
Telangana	HYDERABAD	2022	3.63
Telangana	HYDERABAD	2023	5.34
Telangana	HYDERABAD	2023	7.36
Telangana	HYDERABAD	2023	5.56
Telangana	RANGA REDDY	2021	3.65
Telangana	RANGA REDDY	2021	3.31
Telangana	RANGA REDDY	2022	4.43
Telangana	RANGA REDDY	2022	5.85
Telangana	RANGA REDDY	2022	2.33
Telangana	RANGA REDDY	2022	3.28
Telangana	MAHBUBNAGAR	2023	4.6
Telangana	MAHBUBNAGAR	2023	5.79
Telangana	MAHBUBNAGAR	2023	3.39
Telangana	NALGONDA	2021	1.9
Telangana	NALGONDA	2022	1.3
Telangana	NALGONDA	2022	1.86
Telangana	NALGONDA	2022	2.21
Telangana	NALGONDA	2022	1.12
Telangana	NALGONDA	2023	1.72
Telangana	NALGONDA	2023	1.12
Telangana	NALGONDA	2023	3.94
Telangana	NIZAMABAD	2022	11.05
Telangana	NIZAMABAD	2022	17.28
Telangana	NIZAMABAD	2022	6.59
Telangana	NIZAMABAD	2022	9.6
Telangana	NIZAMABAD	2023	16.2
Telangana	NIZAMABAD	2023	5.65
Telangana	MEDAK	2022	3.48
Telangana	MEDAK	2022	2.64
Telangana	MEDAK	2023	8.91
Telangana	MEDAK	2023	3.03
Telangana	MEDAK	2022	3.48
Telangana	MEDAK	2022	2.64
Telangana	MEDAK	2023	3.74
Telangana	MEDAK	2023	4.73
Telangana	SIDDIPET	2023	6.75
Telangana	SIDDIPET	2023	8.59
Telangana	NALGONDA	2021	1.14
Telangana	NALGONDA	2021	0.94
Telangana	NALGONDA	2021	0.36
Telangana	NALGONDA	2022	1.02
Telangana	NALGONDA	2022	1.94
Telangana	NALGONDA	2022	0.84
Telangana	NALGONDA	2022	0.76
Telangana	NALGONDA	2023	3.58
Telangana	NALGONDA	2023	2.96
Telangana	NALGONDA	2023	2.91
Telangana	KHAMMAM	2022	2.92
Telangana	KHAMMAM	2022	3.23
Telangana	KHAMMAM	2022	0.67
Telangana	KHAMMAM	2022	1.48
Telangana	KHAMMAM	2023	3.24
Telangana	KHAMMAM	2023	1.8
Telangana	MEDAK	2021	3.26
Telangana	MEDAK	2021	2.35
Telangana	MEDAK	2021	1.87
Telangana	MEDAK	2022	2.22
Telangana	MEDAK	2022	6
Telangana	MEDAK	2022	2
Telangana	MEDAK	2022	1.95
Telangana	MEDAK	2023	3.06
Telangana	MEDAK	2023	5.8
Telangana	WARANGAL RURAL	2021	1.38
Telangana	WARANGAL RURAL	2021	0.6
Telangana	WARANGAL RURAL	2021	1.05
Telangana	WARANGAL RURAL	2022	1.63
Telangana	WARANGAL RURAL	2022	3.69
Telangana	WARANGAL RURAL	2022	0.02
Telangana	WARANGAL RURAL	2022	1
Telangana	WARANGAL RURAL	2023	2.25
Telangana	WARANGAL RURAL	2023	1.13
Telangana	WARANGAL RURAL	2021	7.45
Telangana	WARANGAL RURAL	2021	8.85
Telangana	WARANGAL RURAL	2021	6.79
Telangana	WARANGAL RURAL	2022	8.5
Telangana	WARANGAL RURAL	2022	13.2
Telangana	WARANGAL RURAL	2022	6.51
Telangana	NAGARKURNOOL	2023	1.33
Telangana	NAGARKURNOOL	2023	0.85
Telangana	MAHBUBNAGAR	2021	0.75
Telangana	MAHBUBNAGAR	2021	0.52
Telangana	MAHBUBNAGAR	2021	0.56
Telangana	MAHBUBNAGAR	2022	0.82
Telangana	MAHBUBNAGAR	2022	2.2
Telangana	MAHBUBNAGAR	2022	0.45
Telangana	MAHBUBNAGAR	2022	0.47
Telangana	MAHBUBNAGAR	2023	1.33
Telangana	WARANGAL RURAL	2021	2.63
Telangana	WARANGAL RURAL	2021	1.44
Telangana	WARANGAL RURAL	2021	1.87
Telangana	WARANGAL RURAL	2022	3.05
Telangana	WARANGAL RURAL	2022	3.89
Telangana	WARANGAL RURAL	2022	0.23
Telangana	WARANGAL RURAL	2022	1.22
Telangana	WARANGAL RURAL	2023	3.61
Telangana	WARANGAL RURAL	2023	4.2
Telangana	WARANGAL RURAL	2023	2.23
Telangana	MEDAK	2023	8.5
Telangana	MEDAK	2023	9.87
Telangana	MEDAK	2023	6.18
Telangana	KHAMMAM	2022	14.7
Telangana	KHAMMAM	2022	14.25
Telangana	KHAMMAM	2023	15.76
Telangana	KHAMMAM	2023	14.02
Telangana	KHAMMAM	2022	13.4
Telangana	KHAMMAM	2022	13.17
Telangana	KHAMMAM	2023	14.63
Telangana	KHAMMAM	2023	13.4
Telangana	MEDAK	2022	9.33
Telangana	ADILABAD	2022	10.54
Telangana	ADILABAD	2022	17.24
Telangana	MEDAK	2022	13.02
Telangana	ADILABAD	2022	4.93
Telangana	MEDAK	2022	8.77
Telangana	ADILABAD	2022	6.86
Telangana	MEDAK	2022	4.52
Telangana	ADILABAD	2023	17.94
Telangana	MEDAK	2023	12.14
Telangana	ADILABAD	2023	8.51
Telangana	MEDAK	2023	9
Telangana	NIZAMABAD	2021	6.5
Telangana	MAHBUBNAGAR	2022	10.15
Telangana	MAHBUBNAGAR	2022	5.91
Telangana	MAHBUBNAGAR	2023	9.29
Telangana	RANGA REDDY	2021	2.93
Telangana	RANGA REDDY	2021	1.6
Telangana	RANGA REDDY	2021	1.51
Telangana	RANGA REDDY	2022	2.85
Telangana	RANGA REDDY	2022	4.65
Telangana	RANGA REDDY	2022	1
Telangana	RANGA REDDY	2022	1.72
Telangana	RANGA REDDY	2023	3.84
Telangana	RANGA REDDY	2023	1.87
Telangana	ADILABAD	2022	2.87
Telangana	ADILABAD	2022	4.51
Telangana	ADILABAD	2023	10.61
Telangana	ADILABAD	2023	4.31
Telangana	NIZAMABAD	2021	11.43
Telangana	NIZAMABAD	2021	9.03
Telangana	NIZAMABAD	2021	7.02
Telangana	NIZAMABAD	2022	9.86
Telangana	NIZAMABAD	2022	10.42
Telangana	NIZAMABAD	2022	5.68
Telangana	NIZAMABAD	2022	5.25
Telangana	NIZAMABAD	2023	9.18
Telangana	NIZAMABAD	2023	9.71
Telangana	NIZAMABAD	2023	9.31
Telangana	RANGA REDDY	2021	16.14
Telangana	KHAMMAM	2021	1.51
Telangana	KHAMMAM	2021	1.26
Telangana	KHAMMAM	2021	1.86
Telangana	KHAMMAM	2022	1.75
Telangana	KHAMMAM	2022	2.21
Telangana	KHAMMAM	2022	1.31
Telangana	KHAMMAM	2022	2.13
Telangana	KHAMMAM	2023	2.77
Telangana	KHAMMAM	2023	2.78
Telangana	KHAMMAM	2023	3.45
Telangana	MEDAK	2021	2.82
Telangana	MEDAK	2021	0.59
Telangana	MEDAK	2021	1.71
Telangana	MEDAK	2022	2.52
Telangana	MEDAK	2023	15.1
Telangana	MEDAK	2022	25.38
Telangana	MEDAK	2022	26.6
Telangana	MEDAK	2022	18.78
Telangana	MEDAK	2022	12.53
Telangana	MEDAK	2023	17.67
Telangana	MEDAK	2023	13.85
Telangana	WARANGAL RURAL	2021	0.27
Telangana	WARANGAL RURAL	2021	1.75
Telangana	WARANGAL RURAL	2021	0.13
Telangana	WARANGAL RURAL	2022	0.51
Telangana	WARANGAL RURAL	2022	2.56
Telangana	WARANGAL RURAL	2022	0.09
Telangana	WARANGAL RURAL	2022	0.15
Telangana	WARANGAL RURAL	2023	0.96
Telangana	WARANGAL RURAL	2023	1.1
Telangana	WARANGAL RURAL	2023	0.23
Telangana	WARANGAL RURAL	2023	1.74
Telangana	WARANGAL RURAL	2021	0.28
Telangana	WARANGAL RURAL	2021	0.25
Telangana	WARANGAL RURAL	2021	0.74
Telangana	WARANGAL RURAL	2022	1.64
Telangana	WARANGAL RURAL	2022	2.43
Telangana	WARANGAL RURAL	2022	0.17
Telangana	WARANGAL RURAL	2022	0.32
Telangana	WARANGAL RURAL	2023	1.08
Telangana	WARANGAL RURAL	2023	0.73
Telangana	WARANGAL RURAL	2022	1.53
Telangana	WARANGAL RURAL	2023	4.18
Telangana	WARANGAL RURAL	2023	2.22
Telangana	WARANGAL RURAL	2023	2.66
Telangana	WARANGAL RURAL	2022	2.78
Telangana	WARANGAL RURAL	2022	2.82
Telangana	WARANGAL RURAL	2023	4.33
Telangana	WARANGAL RURAL	2023	3.02
Telangana	WARANGAL RURAL	2022	2.5
Telangana	WARANGAL RURAL	2022	2.6
Telangana	WARANGAL RURAL	2023	4.64
Telangana	WARANGAL RURAL	2023	2.82
Telangana	KARIMNAGAR	2021	4.11
Telangana	KARIMNAGAR	2021	3.8
Telangana	KARIMNAGAR	2021	3.41
Telangana	KARIMNAGAR	2022	4.23
Telangana	KARIMNAGAR	2022	9.7
Telangana	KARIMNAGAR	2022	2.57
Telangana	KARIMNAGAR	2022	2.3
Telangana	KARIMNAGAR	2023	6.57
Telangana	KARIMNAGAR	2023	1.83
Telangana	RAJANNA SIRCILLA	2023	4.26
Telangana	ADILABAD	2023	2.07
Telangana	ADILABAD	2021	2.3
Telangana	ADILABAD	2021	1.13
Telangana	ADILABAD	2021	1.65
Telangana	ADILABAD	2022	2.18
Telangana	ADILABAD	2022	4.74
Telangana	ADILABAD	2022	1.5
Telangana	ADILABAD	2022	1.4
Telangana	ADILABAD	2023	3.02
Telangana	ADILABAD	2023	5.35
Telangana	NALGONDA	2021	2.5
Telangana	NALGONDA	2021	2.18
Telangana	NALGONDA	2022	2.8
Telangana	NALGONDA	2022	3.12
Telangana	NALGONDA	2022	2.11
Telangana	NALGONDA	2022	1.74
Telangana	NALGONDA	2023	2.91
Telangana	NALGONDA	2023	4.62
Telangana	NALGONDA	2023	2.9
Telangana	KARIMNAGAR	2021	3.42
Telangana	KARIMNAGAR	2021	2.49
Telangana	KARIMNAGAR	2021	2.05
Telangana	KARIMNAGAR	2022	3.11
Telangana	KARIMNAGAR	2022	4.74
Telangana	KARIMNAGAR	2022	-0.19
Telangana	KARIMNAGAR	2022	1.68
Telangana	KARIMNAGAR	2023	5.02
Telangana	KARIMNAGAR	2023	8.81
Telangana	KARIMNAGAR	2023	2.17
Telangana	NALGONDA	2021	3.15
Telangana	NALGONDA	2021	4.02
Telangana	NALGONDA	2021	3.3
Telangana	NALGONDA	2022	3.55
Telangana	NALGONDA	2022	5.03
Telangana	NALGONDA	2022	4.57
Telangana	NALGONDA	2022	3.45
Telangana	NALGONDA	2023	6.26
Telangana	NALGONDA	2023	4.83
Telangana	NALGONDA	2021	3.26
Telangana	NALGONDA	2021	4.03
Telangana	NALGONDA	2021	3.13
Telangana	NALGONDA	2022	3.44
Telangana	NALGONDA	2022	4.21
Telangana	NALGONDA	2022	4.81
Telangana	NALGONDA	2022	3.64
Telangana	NALGONDA	2023	5.13
Telangana	NALGONDA	2023	6.46
Telangana	NALGONDA	2023	5.17
Telangana	JANGAON	2023	1.89
Telangana	WARANGAL RURAL	2021	1.22
Telangana	WARANGAL RURAL	2021	1.25
Telangana	WARANGAL RURAL	2021	1.16
Telangana	WARANGAL RURAL	2022	1.7
Telangana	WARANGAL RURAL	2022	3.41
Telangana	WARANGAL RURAL	2022	0.74
Telangana	WARANGAL RURAL	2022	0.96
Telangana	WARANGAL RURAL	2023	1.89
Telangana	WARANGAL RURAL	2023	1.9
Telangana	WARANGAL RURAL	2023	1.59
Telangana	NALGONDA	2021	1.65
Telangana	NALGONDA	2021	1.15
Telangana	NALGONDA	2021	1.26
Telangana	NALGONDA	2022	1.38
Telangana	NALGONDA	2022	2.62
Telangana	NALGONDA	2022	1.05
Telangana	NALGONDA	2022	1.34
Telangana	NALGONDA	2023	1.82
Telangana	NALGONDA	2023	3.21
Telangana	NALGONDA	2023	1.63
Telangana	ADILABAD	2021	6.47
Telangana	ADILABAD	2021	2.58
Telangana	ADILABAD	2021	2.18
Telangana	ADILABAD	2022	3.71
Telangana	ADILABAD	2022	6.62
Telangana	ADILABAD	2022	1.15
Telangana	ADILABAD	2022	1.65
Telangana	ADILABAD	2023	4.09
Telangana	ADILABAD	2023	6.14
Telangana	ADILABAD	2023	1.52
Telangana	ADILABAD	2022	4.83
Telangana	ADILABAD	2022	10.46
Telangana	ADILABAD	2022	2.21
Telangana	ADILABAD	2022	2.55
Telangana	ADILABAD	2023	10.1
Telangana	ADILABAD	2023	2.26
Telangana	NIZAMABAD	2021	12.41
Telangana	NIZAMABAD	2021	10.29
Telangana	NIZAMABAD	2021	6.06
Telangana	NIZAMABAD	2022	8.21
Telangana	NIZAMABAD	2022	13.12
Telangana	NIZAMABAD	2022	5.48
Telangana	NIZAMABAD	2022	1.53
Telangana	NIZAMABAD	2023	3.06
Telangana	NIZAMABAD	2023	12.53
Telangana	NIZAMABAD	2023	8.63
Telangana	NIZAMABAD	2021	5.7
Telangana	NIZAMABAD	2021	2.79
Telangana	NIZAMABAD	2021	2.15
Telangana	NIZAMABAD	2022	3.39
Telangana	NIZAMABAD	2022	6.9
Telangana	NIZAMABAD	2022	1.15
Telangana	NIZAMABAD	2022	1.52
Telangana	NIZAMABAD	2023	8.33
Telangana	NIZAMABAD	2023	5.29
Telangana	NIZAMABAD	2023	2.37
Telangana	MEDAK	2021	10.54
Telangana	MEDAK	2021	6.35
Telangana	MEDAK	2022	6.91
Telangana	MEDAK	2022	9.24
Telangana	MEDAK	2022	5.4
Telangana	MEDAK	2022	4.53
Telangana	MEDAK	2023	8.97
Telangana	MEDAK	2023	10.5
Telangana	MEDAK	2023	5.41
Telangana	MEDAK	2023	13.05
Telangana	MEDAK	2023	5.45
Telangana	SANGA REDDY	2023	6.1
Telangana	MEDAK	2022	2.69
Telangana	MEDAK	2022	4.61
Telangana	MEDAK	2022	3.48
Telangana	MEDAK	2022	2.92
Telangana	MEDAK	2023	9.66
Telangana	MEDAK	2023	14.37
Telangana	NIZAMABAD	2021	4.06
Telangana	NIZAMABAD	2021	1.56
Telangana	NIZAMABAD	2021	1.41
Telangana	NIZAMABAD	2022	4.7
Telangana	NIZAMABAD	2022	9.1
Telangana	NIZAMABAD	2022	0.76
Telangana	NIZAMABAD	2022	1.63
Telangana	NIZAMABAD	2023	6.51
Telangana	NIZAMABAD	2023	9.12
Telangana	NIZAMABAD	2023	2.6
Telangana	KARIMNAGAR	2021	2.01
Telangana	KARIMNAGAR	2021	-0.4
Telangana	KARIMNAGAR	2021	-0.17
Telangana	KARIMNAGAR	2022	1.18
Telangana	KARIMNAGAR	2022	2.84
Telangana	KARIMNAGAR	2022	-0.13
Telangana	KARIMNAGAR	2023	2.53
Telangana	KARIMNAGAR	2023	5.73
Telangana	KARIMNAGAR	2022	3.95
Telangana	KARIMNAGAR	2022	3.2
Telangana	ADILABAD	2021	2.83
Telangana	ADILABAD	2021	4.23
Telangana	ADILABAD	2021	3.32
Telangana	ADILABAD	2022	4.63
Telangana	ADILABAD	2022	2.7
Telangana	ADILABAD	2022	4.08
Telangana	ADILABAD	2023	6.58
Telangana	ADILABAD	2023	3.98
Telangana	HYDERABAD	2023	4.2
Telangana	HYDERABAD	2022	2.68
Telangana	HYDERABAD	2022	2.51
Telangana	HYDERABAD	2023	4.48
Telangana	HYDERABAD	2023	3.23
Telangana	HYDERABAD	2021	4.08
Telangana	HYDERABAD	2021	3.11
Telangana	HYDERABAD	2021	1.81
Telangana	HYDERABAD	2022	5.16
Telangana	HYDERABAD	2022	9.18
Telangana	HYDERABAD	2022	5.32
Telangana	HYDERABAD	2022	5.2
Telangana	HYDERABAD	2023	8.48
Telangana	HYDERABAD	2023	10.41
Telangana	HYDERABAD	2023	5.62
Telangana	WARANGAL RURAL	2021	1.83
Telangana	WARANGAL RURAL	2021	1.58
Telangana	WARANGAL RURAL	2021	1.03
Telangana	WARANGAL RURAL	2022	2.65
Telangana	WARANGAL RURAL	2022	2.9
Telangana	WARANGAL RURAL	2022	-0.18
Telangana	WARANGAL RURAL	2022	1.2
Telangana	WARANGAL RURAL	2023	2.74
Telangana	WARANGAL RURAL	2023	4.2
Telangana	WARANGAL RURAL	2023	1.54
Telangana	MAHBUBNAGAR	2023	2.21
Telangana	WANAPARTHY	2023	2.21
Telangana	WANAPARTHY	2023	5.18
Telangana	MAHBUBNAGAR	2021	1.08
Telangana	MAHBUBNAGAR	2021	1.43
Telangana	MAHBUBNAGAR	2021	0.83
Telangana	MAHBUBNAGAR	2022	1.93
Telangana	MAHBUBNAGAR	2022	2.93
Telangana	MAHBUBNAGAR	2022	0.4
Telangana	MAHBUBNAGAR	2022	0.61
Telangana	KARIMNAGAR	2023	2.92
Telangana	KARIMNAGAR	2023	2.93
Telangana	KARIMNAGAR	2023	2.23
Telangana	KARIMNAGAR	2021	1.95
Telangana	KARIMNAGAR	2021	2.23
Telangana	KARIMNAGAR	2021	1.69
Telangana	KARIMNAGAR	2022	0.85
Telangana	KARIMNAGAR	2022	2.6
Telangana	KARIMNAGAR	2022	1.34
Telangana	KARIMNAGAR	2022	1.82
Telangana	VIKARABAD	2023	1.45
Telangana	RANGA REDDY	2022	-0.2
Telangana	RANGA REDDY	2022	3.29
Telangana	RANGA REDDY	2023	3.89
Telangana	RANGA REDDY	2022	-0.2
Telangana	RANGA REDDY	2022	0.55
Telangana	RANGA REDDY	2023	1.75
Telangana	RANGA REDDY	2022	2.85
Telangana	RANGA REDDY	2022	6.63
Telangana	RANGA REDDY	2022	-0.51
Telangana	RANGA REDDY	2023	7.91
Telangana	KHAMMAM	2022	0.82
Telangana	KHAMMAM	2022	0.12
Telangana	KHAMMAM	2022	0.2
Telangana	KHAMMAM	2023	0.62
Telangana	KHAMMAM	2023	0.73
Telangana	SIDDIPET	2023	19.6
Telangana	SIDDIPET	2023	20.67
Telangana	WANAPARTHY	2023	7.57
Telangana	WANAPARTHY	2023	9.93
Telangana	NIZAMABAD	2023	3.96
Telangana	NIZAMABAD	2023	4.86
Telangana	NIZAMABAD	2021	-0.19
Telangana	NIZAMABAD	2022	3.11
Telangana	NIZAMABAD	2022	5.28
Telangana	NIZAMABAD	2022	-0.09
Telangana	NIZAMABAD	2022	-0.32
Telangana	NIZAMABAD	2023	1.04
Telangana	MAHBUBNAGAR	2021	4.49
Telangana	MAHBUBNAGAR	2021	6.02
Telangana	MAHBUBNAGAR	2021	6.45
Telangana	MAHBUBNAGAR	2022	6.97
Telangana	MAHBUBNAGAR	2022	9.38
Telangana	MAHBUBNAGAR	2022	8.49
Telangana	MAHBUBNAGAR	2022	6.45
Telangana	MAHBUBNAGAR	2023	7.57
Telangana	MAHBUBNAGAR	2023	9.04
Telangana	YADADRI	2023	5.11
Telangana	NALGONDA	2021	5.37
Telangana	NALGONDA	2021	6.41
Telangana	NALGONDA	2021	4.06
Telangana	NALGONDA	2022	4.23
Telangana	NALGONDA	2022	5.72
Telangana	NALGONDA	2022	3.65
Telangana	NALGONDA	2022	3.77
Telangana	NALGONDA	2023	7.16
Telangana	NALGONDA	2023	7.56
Telangana	HANAMKONDA	2023	1.87
Telangana	WARANGAL RURAL	2021	2.26
Telangana	WARANGAL RURAL	2021	4.03
Telangana	WARANGAL RURAL	2021	1.52
Telangana	WARANGAL RURAL	2022	2.19
Telangana	WARANGAL RURAL	2022	4.62
Telangana	WARANGAL RURAL	2022	0.7
Telangana	WARANGAL RURAL	2023	5.11
Telangana	WARANGAL RURAL	2022	1.08
Telangana	WARANGAL RURAL	2023	4.36
Telangana	WARANGAL RURAL	2023	1.81
Telangana	MEDAK	2021	6.7
Telangana	MEDAK	2021	2
Telangana	MEDAK	2021	4.38
Telangana	MEDAK	2022	4.76
Telangana	MEDAK	2022	3.91
Telangana	MEDAK	2022	1.69
Telangana	MEDAK	2022	3.17
Telangana	MEDAK	2023	7.95
Telangana	MEDAK	2023	2.62
Telangana	WARANGAL RURAL	2021	3.25
Telangana	WARANGAL RURAL	2021	2.02
Telangana	WARANGAL RURAL	2021	2.4
Telangana	WARANGAL RURAL	2022	3.61
Telangana	WARANGAL RURAL	2022	4.68
Telangana	WARANGAL RURAL	2022	1.14
Telangana	WARANGAL RURAL	2022	2.02
Telangana	WARANGAL RURAL	2023	5.9
Telangana	WARANGAL RURAL	2023	1.53
Telangana	RANGA REDDY	2021	69.5
Telangana	RANGA REDDY	2022	10.76
Telangana	RANGA REDDY	2022	7.77
Telangana	RANGA REDDY	2022	7.15
Telangana	RANGA REDDY	2023	9.95
Telangana	RANGA REDDY	2022	7.99
Telangana	RANGA REDDY	2022	7.35
Telangana	RANGA REDDY	2023	10.13
Telangana	WARANGAL RURAL	2023	3.55
Telangana	KHAMMAM	2023	11.2
Telangana	KHAMMAM	2023	10.53
Telangana	KHAMMAM	2023	10.53
Telangana	KHAMMAM	2021	9.82
Telangana	KHAMMAM	2021	9.7
Telangana	KHAMMAM	2021	10.98
Telangana	KHAMMAM	2022	9.97
Telangana	KHAMMAM	2022	10.83
Telangana	KHAMMAM	2022	5.55
Telangana	KHAMMAM	2022	8.92
Telangana	KHAMMAM	2023	10.47
Telangana	WARANGAL RURAL	2021	3.93
Telangana	WARANGAL RURAL	2021	2.21
Telangana	WARANGAL RURAL	2021	1.36
Telangana	WARANGAL RURAL	2022	4.31
Telangana	WARANGAL RURAL	2022	4.93
Telangana	WARANGAL RURAL	2022	-0.1
Telangana	WARANGAL RURAL	2022	1.41
Telangana	WARANGAL RURAL	2023	3.22
Telangana	WARANGAL RURAL	2023	5.7
Telangana	WARANGAL RURAL	2023	0.33
